period,tsin_id,sku,product_title,average_selling_price,success_fee,fulfilment_fee,total_claim_value,opening_balance,shipment_received,returns_received_into_goodstock,lost_in_transit_returns_found,other_inflow,total_inflow,shipped_to_customer,removal_orders_collected,removal_orders_disposed,other_outflow,total_outflow,closing_balance,stock_in_transit,removal_orders_awaiting_collection_or_being_processed,return_removal_orders_collected,returns_removal_order_disposed
The recon month in the format YYYYMM.,Takealot's unique product identifier.,Stock Keeping Unit - your internal product identifier.,The product title as shown on the product display page.,An average of your selling price for the last 3 months. This is the selling price used to calculate any losses owed to you.,"The success fee covers the referral fee, transactional costs, customer support, and platform support. It is calculated as percentage of your average selling price and used to calculate any losses owed to you. This amount is deducted from your claim when you are paid for losses owed to you.",The fulfilment fee for the product based on the fulfilment fee rate and product dimensions/weight at the point this report was generated. It is deducted from your payout based on the average selling price of the product when you are paid for losses owed to you.,"The amount you need to include on your invoice to Takealot to claim for lost stock. It is calculated by taking the average_selling price of an item, subtracting both the success_fee and the fulfillment_fee, and then multiplying the result by the other_outflow value. This final figure is what you will charge Takealot.","Total qty in all of Takealot's warehouses at the beginning of the period. This includes the qty buyable on takealot.com, being prepared for customers, in a receiving process into a Takealot warehouse or in a removal order before it is collected/disposed. It excludes any stock that has arrived at a Takealot warehouse, but has yet to be received into our system.",Qty received via shipments or is in the process of being received at a Takealot warehouse.,Qty received via returned stock that has been evaluated and put back into buyable stock.,Qty received back into the Takealot warehouses that were previously thought to be Lost in Transit.,Other increases in the period (e.g. stock found).,Total increase to the qty in Takealot's warehouses during the period. This is the sum of all inflow columns.,Qty shipped to customers in the period.,Qty collected by you in the period for good stock removal orders.,Qty prepared for you for good stock removal orders that has been disposed in the period due to non collection by you as per the seller T's&C's.,Other decreases in the period (e.g. stock lost). Please refer to the Seller Portal Knowledge base for more information on how to claim for stock losses.,Total decrease to the qty in Takealot's warehouses during the period. This is a sum of all outflow columns.,"Total qty in all of Takealot's warehouses at the end of the period. This includes the qty buyable on takealot.com, being prepared for customers, in a receiving process into a Takealot warehouse or in a removal order before it is collected/disposed. It excludes any stock that has arrived at a Takealot warehouse, but has yet to be received into our system.",Total qty in transit between Takealot warehouses.,Qty requested and prepared for removal orders submitted or awaiting collection by you. This does not include bad stock removal orders.,Qty collected by you in the period for bad stock removal orders,Qty prepared for bad stock removal orders that has been disposed in the period due to non collection by you as per the seller T's&C's.
202408,76539934,c580-m750-1,Solar Sound and Warning Light (4 Piece),800,92,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,76545098,c120m210-b19-1,Cooking Utensil Set 11 Piece with Holder Cool - Duck Egg,260,44.85,48.3,0,2,7,0,0,0,7,4,0,0,0,4,5,0,0,0,0
202408,76573955,c70m150*1.-1=,4-Tier Multi-Function DIY Wooden Pen Holder with Pull-Out Drawer,220,37.95,48.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202408,76574465,c110m190-a10-1,500ml Aromer Diffuser Humidifier,265,45.71,48.3,0,17,2,0,0,0,2,1,0,0,0,1,18,0,0,1,0
202408,76574575,c166m240,2 x Solar Monitoring Light / Lamp Dummy Camera Remote Controlled 200w,296,51.06,48.3,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0
202408,76608850,~!c30-m100&^,Mihuis Shooter Drink Dispenser & Shot Holder with 6 Shot Acrylic Glasses,150,25.88,48.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202408,76609829,c110m190-a10-4,500ml Aroma Diffuser Humidifier Lamp - Warm White,260,44.85,48.3,0,0,5,0,0,0,5,2,0,0,0,2,3,0,0,0,0
202408,76620775,c15m60--2,4-Slots Round Ice Ball Maker Mold - Transparent,149,17.14,48.3,0,0,8,0,0,0,8,4,0,0,0,4,4,0,0,0,0
202408,76641685,C103M185--2,Adjustable Special Base for Large Appliances,250,28.75,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76642835,C70M150//C98,10L Collapsible Space Saver Silicon and Rubber Bucket with Handle - Grey,180,16.56,23,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0
202408,76644084,c60-m145~1,Muffin Tray - 24 Cup,210,36.23,48.3,0,2,4,0,0,0,4,3,0,0,0,3,3,0,0,1,0
202408,76646615,c9m60*,Mini Silicone Oven Gloves Mitts Heat Resistant Pair - Green - 9 cm,150,25.88,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,76647221,c60-m140@1,Stainless Steel Biscuit Press Set,220,37.95,48.3,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0
202408,76648161,c55m125-f26,3 Pack Squishy Hand Therapy Exercise Balls - Fidget Gel Stress Balls,183.95,27.5,48.3,108.15,12,0,0,0,0,0,1,0,0,1,2,10,0,0,0,0
202408,76648263,C50M120-6,3 Piece EMS Muscle Toner and Stimulator for Men and Women,146.89,21.96,48.3,0,1,11,0,0,0,11,7,0,0,0,7,5,0,0,0,0
202408,76651398,C140M220*1,Robot Piggy Bank Kids ATM Electronic Fingerprint Password Money Safe - Pink,279,38.5,48.3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
202408,76654683,c130m230/c104**,Oversized Fleece Blanket Hoodie,280,48.3,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,76655139,c80m140**,Inflatable Baby Tummy Time Water Play Mat Infant Activity Pad - Crab,200,32.2,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202408,76656423,c122-m212-1,Intelligent Heart Lunch Box Lunch Box ( 2 Piece ),380,65.55,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76656489,c140m230-1,Bamboo Bed Tray With Foldable Legs - Brown,277.5,47.87,48.3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
202408,76682360,C320M440--5,Popcorn Machine - Retro Carnival Popcorn Maker,857.14,98.57,63.25,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
202408,76687435,c235m345-12,3 Pieces of Modern Kitchen Container Round Glass Storage Jars with Lids,500,86.25,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76688018,C40M110#**,8.5 Inch LCD Writing Tablet - LCD Electronic Writing Board - Black,149,17.14,34.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76688019,C40M110#*,8.5 Inch LCD Writing Tablet - LCD Electronic Writing Board - Blue,187.57,21.57,34.5,0,6,0,0,0,1,1,0,6,0,0,6,1,0,0,0,0
202408,76688320,C90M170-2.,Back & Lumbar Support Pillow,220,37.95,48.3,0,1,5,0,0,0,5,2,0,0,0,2,4,0,0,0,0
202408,76689851,c26m80-1,Meat Digital Thermometer,190,32.78,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
202408,76692102,c240-m350#1 b-bags,3 Layers Waterproof Makeup Travel Bag Cosmetic Organizer - Black,450,62.1,34.5,0,5,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0
202408,76695338,c103m185*1,Multifunctional Base for Washing Machines and Fridges - On Wheels,259,44.68,48.3,0,1,2,0,0,0,2,1,0,0,0,1,2,0,0,0,0
202408,76702224,c140m230.. ,66 Pieces cake decorator set,280,48.3,48.3,183.4,33,0,0,0,0,0,0,0,0,1,1,32,0,36,0,0
202408,76708970,--C140M230*3,3D Handheld Drawing Printing Pen-blue,280,32.2,34.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76711516,c550m720>>1,"Non-skirted Sofa Covers 3, 2 and 1 Seater - Maroon",1050,181.13,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76711518,c390m500-2-4,"Non-skirted Sofa Covers 2, 2, 1 and 1 Seater - Maroon",1170,201.83,63.25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76714207,-c110--m190-1,Portable Silicone Collapsible Travel Electric Kettle - White,158,21.8,48.3,0,1,5,0,0,0,5,2,1,0,0,3,3,0,0,0,0
202408,76714598,C78M150-,5-Piece Silicone Kitchen Utensil Set - Black,200,34.5,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76717493,c78m155-9@5,Set Of 5 Silicone Non-Stick Baking Kitchen Utensils Cookware Set - Pink,199,34.33,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76719094,-c110--m190-8,Portable Silicone Collapsible Travel Electric Kettle-Blue,188,25.94,48.3,0,0,3,0,0,0,3,2,0,0,0,2,1,0,0,0,0
202408,76722319,c78m155-@2,5 Pieces Silicone Baking Utensil Set - Black,200,34.5,48.3,0,0,8,0,0,0,8,3,0,0,0,3,5,0,0,0,0
202408,76754747,C185M285-5,Set of 3 Transparent Bottle Sealed Tank Cork Glass Jars,400,69,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,76758555,--c100m180-1-8,360 Degree Rotating Magic Spin Mop - Blue,350,32.2,23,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
202408,76758674,C140M230*-1c104,Multi-Functional Toning and Relaxing Massager,297,37.57,48.3,0,10,0,0,0,1,1,4,0,0,0,4,7,0,0,0,0
202408,76761234,c100m180----4,Kids Educational Marble Puzzle Race Track Building Blocks Set - 168pcs,290,40.02,48.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202408,76763316,c85-mm175-1,Glow In The Dark Blanket - Purple,225,36.23,34.5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
202408,76765149,C199M290@-1-3,12 Pieces Silicone Kitchen Set TK-SP013 - Green,380,65.55,48.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
202408,76765246,c85-m165-1,Glow in the Dark Blanket - Kids,220,37.95,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76766839,c240--m350-1- ,Nail Dust Collector,400,64.4,34.5,0,3,1,0,0,0,1,3,0,0,0,3,1,0,0,0,0
202408,76767170,C50M120>>10,Portable Hand Sewing Machine - White,171,19.67,63.25,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
202408,76769557,~c100-m180*^,Outdoor Cooling Mist System - 2 pack,230,34.39,48.3,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
202408,76784955,-c62m145-1.,"3 Grids Non-Stick Multifunctional Egg, Pancake, & Burgers Frying Pan",211.25,36.44,48.3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
202408,76786053,c75m150*3*1,Washday Collapsible Laundry Bag,200,34.5,48.3,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202408,76788665,c210m320-3,Double Wall Insulated Glass Cappuccino Cups 8.5oz - Set of 6,374.5,64.6,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76790752,C140M230>>2,Electric Chocolate Melting Pot,300,51.75,48.3,0,3,0,0,0,1,1,3,0,0,0,3,1,0,0,0,1
202408,76791679,c170m250*1. ,Soul Kitchen 66 Piece Cake Decorating Set,311.11,53.67,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,76792667,c70m190-1*-,Dreamfarm Spina - Green and White,240,41.4,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,76793457,-c120m210*1@,Large Folding Picnic Basket Insulated Cooler Bag - Blue,252,34.78,48.3,168.92,4,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0
202408,76794399,c160m250*1c98*,Stainless Steel Manual Pasta Machine - 150mm,337.16,38.77,63.25,0,1,12,0,0,0,12,9,0,0,0,9,4,0,1,0,1
202408,76795782,#c45--m115-3,Finishing Touch Hair Removal,243.73,28.03,34.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76798126,c9m75-,90-Degree / Right Angle HDMI Adapter M/F (Dual Pack),106.67,8.59,48.3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
202408,76799505,c120m210>`12,3 Seater Couch Cover,329.09,56.77,48.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
202408,76800594,c90m170-b19,GB Adjustable Washing Machine Refrigerator Base Rack With Wheels-2010,209.33,24.07,48.3,0,2,1,0,0,1,2,2,0,0,0,2,2,0,0,0,0
202408,76809663,C4M55-1-B19,Clown Noses x2,120,16.56,48.3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
202408,76809886,C350M480*2*,2 In 1 Electric Barbecue Pan Grill Fry Oven Hot Cooking Pot for Kitchen,600,69,63.25,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202408,76811776,c28m98*2,DIY Non-Stick Donut Maker Cutter Mold Baking Tool,200,34.5,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76813604,c1125m1400-1,Solar Motion Sensor Light with Alarm - 9 Pack,2300,264.5,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76816526,c360--m490--5,DH - Bamboo Lid Bread Bin And Canister Set - Combo - White,550,94.88,48.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202408,76816531,c360--m490-2.-,DH - Bamboo Lid Bread Bin And Canister Set - Combo - Grey,550,94.88,48.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202408,76820373,c170m270-.-5,U-Shaped Full Body Maternity Nursing Support Pregnancy Pillow - Grey,500,69,34.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76820590,C50M120^*1,Mop & Broom Wall Mounted Holder,154,26.57,48.3,0,9,0,0,0,3,3,1,0,0,0,1,11,0,0,0,0
202408,76821194,C65M130,Furniture Moving Artifact HW-17,196,22.54,41.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76823290,c320m450-1,Kitchen Baking Mini Pans Set of 4 Non Stick 11cm,550,94.88,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,76824227,c65m145/b19,Furniture Mover and Heavy Duty Lifter,175,28.18,48.3,0,2,2,0,0,0,2,0,0,0,0,0,4,0,0,0,0
202408,76830231,c120m210@1,12Piece Stretchable Lid Design Airtight & Leak Proof Food Storage Container,270,46.58,48.3,175.13,2,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0
202408,76830970,C200M300-24-,Set 145 Unicorn Kids Art Coloring Drawing Painting Set - Blue,480,55.2,34.5,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,76832201,c75m150*3*1---1,Juicer - Multi-Functional - Manual ( No Electricity Required) - Burgundy,230,26.45,63.25,0,0,2,0,0,0,2,2,0,0,0,2,0,0,1,0,0
202408,76832202,C40M100#3-C-J2,Juicer - Multi-Functional - Manual ( No Electricity Required) - Turquoise,230,26.45,63.25,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202408,76832446,C125M205#-1,CheffyThings Multifunctional Mandolin Slicer,243.75,42.05,48.3,0,3,1,0,0,0,1,3,0,0,0,3,1,0,0,0,0
202408,76833072,c240m350.-1,Andowl 20000lm Multifunctional Rechargeable Handheld Light L445 With Tripod,400,69,48.3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
202408,76835354,c400m540-c104-4,Multi-function 2.5L Stainless Steel Deep Fryer,650,74.75,63.25,0,0,5,0,0,0,5,2,0,0,0,2,3,0,0,0,0
202408,76852689,c15--m75-2,Flexible Claw Grabber,160,14.72,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
202408,76875102,c65m145-1.,Vortic Umbrella Retractable Car Sunshade For Car Windscreen Small,220,25.3,48.3,0,21,0,0,0,0,0,0,0,0,0,0,21,0,27,0,0
202408,76877802,c55-m125-1,"Multifunction Potato, Rice & Fruit Presser Stainless Steel-Kitchen Essentials",192,33.12,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76879804,C50M120*2,Portable Handheld Sewing Machine,190,21.85,63.25,0,4,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0
202408,76979867,c75m155-1-4,10L Collapsible Bucket - Grey,200,18.4,23,0,6,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0
202408,76980368,c75m155-1-2,Collapsible Silicone 10 Litre Bucket-Grey,270,24.84,23,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
202408,76984617,~c60-m150*)!`,Pet Protective Reversible Single Sofa Cover Couch,200,34.5,48.3,0,13,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0
202408,76985482,C50M120//B19*1,Star Master Night Light - Pink,144,19.87,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,76985483,C50.M120..B19*1,Star Master Night Light - Blue,144,19.87,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,76985484,C50M120//B19*2,Star Master Night Light - Purple,144,19.87,48.3,0,0,4,0,0,0,4,2,0,0,0,2,2,0,0,0,0
202408,76987162,c28m98*1,Non-Stick DIY Donut Mold Baking Tools,190,32.78,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,76991139,C28M90*4,Silcone toilet brush - White,130,22.43,41.4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,77105373,c40-m110-1,Multi-functional Adjustable Triangle Bed Sheet Clips,199,34.33,48.3,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
202408,77109724,c580-m750- 1-#1,1.42m x 1.04m x 198m Inflatable Giraffe Water Sprinkler 52384,1000,138,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,77110009,c100m180--1-1--1,Royal Blue Shaded Shaggy Fluffy Rug/Carpet(200cmx150cm),250,43.13,48.3,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0
202408,77146150,c800m1020-1,Dessini Non Stick 10 Pieces Set,1290,222.53,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,77180708,c110m190/b19-3DNS,Triangle Shape 160cm High Cloth Shoe Storage Rack and Bags Hanger,224.29,38.69,48.3,0,2,13,3,0,0,16,8,0,0,0,8,10,0,0,0,0
202408,77180850,C195M290-5,Kids Money Saving Automatic Fingerprint Armor Truck Toy,400,55.2,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,77202370,~C60-m140~8,Elegant Glass Teapot / Kettle with lid (1L),240,41.4,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,77233380,C60M140*^^-1 ,Patio Mist Cooling Kit,200,32.2,48.3,0,3,0,0,0,1,1,0,2,0,0,2,2,0,2,0,0
202408,77236258,C195M290-3,Saving Money Automatic Fingerprint Armor Truck Toy,500,69,48.3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
202408,77242946,~c90-m170!1,Kitchen Defrosting Tray Fast Thawing Plate Defrost Board for Congealed Meat,240,41.4,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
202408,77243241,c250m360-1,Multi-Functional Baby Diaper Bag - Peach,469,75.51,34.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
202408,77318093,120m210/b44,4 Pack Digital Hygrometer Temperature Humidity Meter,295.71,51.01,48.3,0,10,0,0,0,0,0,4,0,0,0,4,6,0,0,0,0
202408,77318135,c280m390-@3-1,Stainless Steel Vegetable & Fruit Manual Juicer Machine - Silver,750,86.25,63.25,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
202408,77319258,c78m155-@5,5 Piece Silicon Baking Utensil Set - Black,300,51.75,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,77320375,c125m215-A10-4,Durable Braided Baby Crib/Cot Bumper-2m - Pink,260,41.86,34.5,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0
202408,77322486,c180-m285--1@2c98,17.5L Foldable Sensor Trash Can Q-TR3 - Blue,340,58.65,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
202408,77322487,c180-m285--1@3c98,17.5L Foldable Sensor Trash Can Q-TR3 - Pink,340,58.65,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,77324883,C50M120*^-2,10m DIY Outdoor Water Cooling Mist System,151,24.31,48.3,0,5,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0
202408,77324980,~c30-m100_,Muffin Tray 12 Cup Non Stick with Silcone cups,150,25.88,48.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202408,77325079,c85m165-/-1,4 - Hole Egg Frying Pan With Hearts And Circles,250,43.13,48.3,158.58,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
202408,77346628,~C90-m170_(*0,Reversible 2 Seats sofa cover couch cover Pet Protector,250,43.13,48.3,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
202408,77357160,~C240-m350-@2,bellade Travel Makeup Case Cosmetic Case Portable with Adjustable Dividers - Black,420,57.96,34.5,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,77358643,c45-m115-44,Plastic CupboardStore Pan Lid Holders Set of 4,175,30.19,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,77391325,~c150-M240*&12,Car Brake Clutch Pedal Anti Theft Adjustable Security Clamp Lock,345,43.64,48.3,0,13,0,0,0,0,0,4,0,0,0,4,9,0,0,0,0
202408,77394112,c180-m280.,500ml Humidifier Aromatherapy Essential Oil Diffuser With 7 Color Changing,350,40.25,48.3,0,2,9,0,0,0,9,7,0,0,0,7,4,0,0,0,0
202408,77405890,~c50_m120_*,10m Multifunctional DIY Outdoor Patio Water Cooling Mist System,250,40.25,48.3,0,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0
202408,77417253,c120-m210-`1,Pure Posture Supportive Cushion,310,46.35,48.3,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
202408,77419158,c260--m380-11,87W USB-C MagSafe MacBook Charger - White,420,67.62,48.3,0,2,1,0,0,0,1,1,0,0,0,1,2,0,0,1,0
202408,77442467,c93m170--1,Dell 19.5V 4.62A Replacement Charger (7.4*5.0mm),249,28.64,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,77446527,c45-m115-2,"Installation - Free Cupboard Store Pan Plastic Lid Holders, Set of 4",280,48.3,48.3,0,9,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0
202408,77451035,-.c80m160-1,The Incredible Xpanding Hose! - Magic Hose - 30m - Green,370,59.57,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,77452640,--c70--m150-1,Facial Beard Trimmer For Men CB-626,200,23,34.5,0,4,3,0,0,0,3,1,0,0,0,1,6,0,0,1,0
202408,77454127,"c200m300...,",Multifunctional Heavy Duty Rechargeable Pistol Light,340,58.65,48.3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0
202408,77467990,C290--M410=-1,Electric Paint Sprayer Elite 800ml,448,51.52,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,77474721,c100-m--180-1*,Set Of 2 Wall-Mounted 5-Slot Mop & Broom Holder With 6 Hanging Hooks - Grey,230,39.68,48.3,0,4,0,0,0,1,1,3,0,0,0,3,2,0,0,0,0
202408,77479788,C168M255--3 - 2,Horing Pop Up Tent Pet Playpen Carrier Dog Cat Puppies Portable Foldable - Brown - S,390,44.85,34.5,0,1,3,0,0,0,3,2,0,0,0,2,2,0,0,0,0
202408,77479789,c228m310--2 -.,Horing Pop Up Tent Pet Playpen Carrier Dog Cat Puppies Portable Foldable - Brown - M,415,47.73,34.5,332.78,3,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0
202408,77479791,c228m310--2 -L...,Horing Pop Up Tent Pet Playpen Carrier Dog Cat Puppies Portable Foldable - Blue - M,400,46,34.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,77480612,-c200-m300-1,Pack Of 4 Wall-Mounted Multipurpose Broom & Mop Holder With 6 Hooks - Grey,400,69,48.3,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
202408,77480615,c100-m180*1,Pack Of 2 Wall-Mounted Multipurpose Broom & Mop Holder With 6 Hooks - Grey,250,43.13,48.3,0,1,1,0,0,0,1,2,0,0,0,2,0,0,0,0,0
202408,77490475,-c330m430-a10,Kids Basket Ball Arcade Game Set,490,67.62,48.3,0,0,3,0,0,0,3,1,0,0,0,1,2,0,0,0,0
202408,77491737,C38M105>>>1,3-in-1 Multifunctional Foldable Cutting Board,149,25.7,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
202408,77491922,c200-m-300-*2,4 Pcs Of Wall-Mount Mop And Broom Holder Tool Organizer With 6 Hooks - Grey,430,74.18,48.3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
202408,77491929,c400-m540-1*2,8 Pcs Of Wall-Mount Mop And Broom Holder Tool Organizer With 6 Hooks - Grey,600,103.5,48.3,0,3,4,0,0,0,4,2,3,0,0,5,2,0,0,0,0
202408,77505795,c90m170><!,Bye Bye Flies Insect Repellent - Set of 2,220,30.36,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,77507035,~C200-m300~11```,Large Capacity Multifunctional Maternity Mom Diaper Shoulder Bag Set of 2 - Grey,420,67.62,34.5,0,0,2,0,0,0,2,2,0,0,0,2,0,0,1,0,0
202408,77511703,^^C140-M230@,Doctor Costume For Kids,310,42.78,48.3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
202408,77517380,C220m320#4,USB 3.0 Slim External Portable DVD-RW Drive,398.67,55.02,48.3,0,7,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0
202408,77518492,c60m140-bella.1,Hello Gorgeous Bear Crusher Cup Double Wall BPA Free Travel Mug with Straw - Brown,240,41.4,48.3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
202408,77559130,c100m170*1*1,Classy Electric Coffee Warmer Coaster and Mug Set - Green,220,37.95,48.3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
202408,77559269,c132m223-1-1,Storage Bag Large Durable Grey 4 Pack,480,82.8,48.3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
202408,77580122,~c55-m125^^%,Creative Living Outdoor Camping Picnic Blanket Extra Large 145 x 200 cm - Yellow Grid,189,26.08,48.3,114.62,5,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0
202408,77580616,~c140-m230--bella,3 Piece Glass Container Set with Spoons and Holder - 450ML,333.33,57.5,48.3,227.53,0,10,0,0,0,10,6,0,0,1,7,3,0,0,0,0
202408,77598627,*C70-m150-!%,Set Of 2 Adjustable Peggy Kitchen Drawer Organizer Rack - Charcoal,300,51.75,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,77598679,c50m80*1,Self-slip Egg Storage Container Drawer Fridge Box - Video Display - Green,170,29.33,48.3,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
202408,77599998,!c40-m110-,Smartgibby Waist Trainer Corset,139,23.98,48.3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202408,77600821,c210m310*--1,85W Solar Lights Motion Sensor Wall Light Box of 2 Units,480,82.8,48.3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
202408,77606840,C140M230.,Bedding Storage Bag - 4 in a Pack,226.78,39.12,48.3,0,33,0,0,0,0,0,8,0,0,0,8,25,0,0,0,0
